年度,校名,系組名,國倍率,英倍率,數A倍率,數B倍率,社會倍率,自然倍率,數甲倍率,物倍率,化倍率,生倍率,歷倍率,地倍率,公倍率,錄取人數,普通生錄取分數
112.0,國立屏東大學,財務金融學系,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,208
112.0,國立屏東大學,會計學系,2.0,2.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,226.5
112.0,國立屏東大學,大數據商務應用學士學位學程,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,194
112.0,國立屏東大學,應用化學系,0.0,1.5,0.0,0.0,0.0,0.0,1.5,0.0,2.0,0.0,0.0,0.0,0.0,24.0,124.5
,,,,,,,,,,,,,,,,,
112.0,國立屏東大學,應用數學系,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,110
112.0,國立屏東大學,應用物理系半導體組,1.0,1.0,1.75,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,185.25
112.0,國立屏東大學,應用物理系光電暨材料組,1.0,1.0,1.75,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,15.0,200.75
112.0,國立屏東大學,科學傳播學系,1.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,146.75
112.0,國立屏東大學,智慧機器人學系,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,143
112.0,國立屏東大學,電腦與通訊學系,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,212
112.0,國立屏東大學,資訊工程學系,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,211
112.0,國立屏東大學,電腦科學與人工智慧學系,1.5,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,169
112.0,國立屏東大學,資訊管理學系,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,223
112.0,國立屏東大學,音樂學系,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,216.72
112.0,國立屏東大學,視覺藝術學系美術組,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,251
112.0,國立屏東大學,體育學系,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,206.28
112.0,國立臺東大學,全校不分系學士學位學程,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,127.5
112.0,國立臺東大學,教育學系,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,113.5
112.0,國立臺東大學,體育學系,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,132
112.0,國立臺東大學,幼兒教育學系,2.0,2.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,178.5
112.0,國立臺東大學,特殊教育學系,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,123
112.0,國立臺東大學,文化資源與休閒產業學系,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.0,8.0,137.75
112.0,國立臺東大學,數位媒體與文教產業學系,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,120
112.0,國立臺東大學,公共與文化事務學系,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,13.0,211.5
112.0,國立臺東大學,身心整合與運動休閒產業學系,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,115.5
112.0,國立臺東大學,英美語文學系,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,144
112.0,國立臺東大學,華語文學系,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,112
112.0,國立臺東大學,美術產業學系,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,205
112.0,國立臺東大學,音樂學系A組,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-----
112.0,國立臺東大學,音樂學系B組,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,135
112.0,國立臺東大學,生命科學系,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.0,0.0,0.0,16.0,127.5
112.0,國立臺東大學,資訊工程學系,1.5,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,200
112.0,國立臺東大學,資訊管理學系,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,22.0,185
112.0,國立臺東大學,應用數學系,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,159
112.0,國立臺東大學,應用科學系化學及奈米科學組,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,14.0,100
112.0,國立臺東大學,應用科學系應用物理組,0.0,0.0,1.25,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,96.75
112.0,國立臺東大學,綠色與資訊科技學士學位學程,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,119
,,,,,,,,,,,,,,,,,
112.0,國立體育大學,體育推廣學系A,2.0,2.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,185
112.0,國立體育大學,體育推廣學系B,2.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,280.28
112.0,國立體育大學,運動保健學系A,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,10.0,251.5
112.0,國立體育大學,運動保健學系B,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,10.0,235.5
112.0,國立體育大學,休閒產業經營學系,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,152
112.0,國立體育大學,適應體育學系A,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,11.0,173
112.0,國立體育大學,適應體育學系B,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,10.0,205.25
112.0,元智大學,"管理學院學士班(主修：數位行銷與人力
資源)",0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,22.0,92
112.0,元智大學,管理學院學士班(主修：財務金融),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,41.0,93
112.0,元智大學,管理學院學士班(主修：國際企業管理),1.0,1.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,33.0,92.5
112.0,元智大學,管理學院學士班(主修：會計),1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,161.5
112.0,元智大學,管理學院學士班(英語專班),1.0,1.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,113.25
112.0,元智大學,應用外語學系,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,70.5
112.0,元智大學,中國語文學系,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,88
112.0,元智大學,社會暨政策科學學系,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,50
112.0,元智大學,藝術與設計學系,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,96
112.0,元智大學,人文社會學院英語學士班,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,114
112.0,元智大學,資訊工程學系,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,102
112.0,元智大學,資訊管理學系(A組),1.75,2.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,203.5
112.0,元智大學,資訊管理學系(B組),1.75,2.0,1.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,211.25
112.0,元智大學,"資訊傳播學系科技組(互動媒體與遊戲設
計)",1.5,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,80
112.0,元智大學,資訊傳播學系設計組(創作組),1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,66
112.0,元智大學,資訊傳播學系設計組(美術組),1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,150
112.0,元智大學,資訊學院英語學士班,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,125
112.0,元智大學,機械工程學系,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,111
112.0,元智大學,化學工程與材料科學學系,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,61.0,134
112.0,元智大學,工業工程與管理學系(A組),1.0,1.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,18.0,85.25
112.0,元智大學,工業工程與管理學系(B組),1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,110
112.0,元智大學,工程學院英語學士班,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,109
112.0,元智大學,電機工程學系(甲組),1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,64.0,140
112.0,元智大學,電機工程學系(乙組),2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,153
112.0,元智大學,電機工程學系(丙組),1.75,1.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,33.0,178.5
,,,,,,,,,,,,,,,,,
112.0,元智大學,電機通訊學院英語學士班,1.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,136
112.0,國立中正大學,中國文學系,2.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22.0,237.5
112.0,國立中正大學,外國語文學系,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,231
112.0,國立中正大學,歷史學系,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,27.0,272.5
112.0,國立中正大學,哲學系,1.5,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,256.5
112.0,國立中正大學,社會福利學系,1.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,22.0,224.5
112.0,國立中正大學,勞工關係學系,1.5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,20.0,300.5
112.0,國立中正大學,政治學系,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,259
112.0,國立中正大學,傳播學系,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,187
112.0,國立中正大學,經濟學系,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,32.0,280.5
112.0,國立中正大學,財務金融學系,0.0,2.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,202.75
112.0,國立中正大學,企業管理學系,1.5,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,279
112.0,國立中正大學,會計與資訊科技學系甲組,1.5,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,293
112.0,國立中正大學,會計與資訊科技學系乙組,1.5,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,281
112.0,國立中正大學,法律學系法學組,1.5,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,277.5
112.0,國立中正大學,法律學系法制組,1.5,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,21.0,274.5
112.0,國立中正大學,財經法律學系,1.5,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,23.0,281.5
112.0,國立中正大學,成人及繼續教育學系,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,10.0,205
112.0,國立中正大學,犯罪防治學系,1.25,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,26.0,232
112.0,國立中正大學,數學系,0.0,1.25,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,157.75
112.0,國立中正大學,物理學系,1.0,1.25,0.0,0.0,0.0,0.0,1.5,1.5,1.0,0.0,0.0,0.0,0.0,17.0,246.25
112.0,國立中正大學,化學暨生物化學系,1.0,1.25,0.0,0.0,0.0,0.0,1.25,1.0,2.0,0.0,0.0,0.0,0.0,23.0,258.25
112.0,國立中正大學,地球與環境科學系,1.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,0.0,0.0,0.0,0.0,18.0,239
112.0,國立中正大學,資訊工程學系,1.0,1.5,0.0,0.0,0.0,0.0,1.25,1.0,1.0,0.0,0.0,0.0,0.0,61.0,249
112.0,國立中正大學,電機工程學系甲組,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,231
112.0,國立中正大學,電機工程學系乙組,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,224
112.0,國立中正大學,機械工程學系機械工程組,1.0,1.5,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,54.0,293.5
112.0,國立中正大學,機械工程學系光機電整合工程組,1.0,1.5,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,16.0,299
112.0,國立中正大學,化學工程學系,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.25,0.0,0.0,0.0,0.0,39.0,168.75
112.0,國立中正大學,通訊工程學系,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,214
112.0,國立中正大學,資訊管理學系,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,279
112.0,國立中正大學,心理學系,1.0,1.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.25,0.0,0.0,0.0,28.0,223
112.0,國立中正大學,生物醫學科學系,1.0,1.25,0.0,0.0,0.0,0.0,1.0,0.0,1.5,1.5,0.0,0.0,0.0,28.0,241.5
,,,,,,,,,,,,,,,,,
112.0,國立中正大學,運動競技學系,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,10.0,207
112.0,大葉大學,機械與自動化工程學系,2.0,2.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,7.0,101.25
112.0,大葉大學,電機工程學系(半導體組),2.0,1.75,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,86.25
112.0,大葉大學,電機工程學系(智慧系統組),0.0,1.75,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,50.5
112.0,大葉大學,消防安全學士學位學程,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,87
112.0,大葉大學,資訊工程學系,2.0,2.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,22.0,79.75
112.0,大葉大學,環境工程學系,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-----
112.0,大葉大學,企業管理學系(經營管理組),2.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-----
112.0,大葉大學,企業管理學系(數位行銷組),2.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,164.75
112.0,大葉大學,資訊管理學系,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,-----
112.0,大葉大學,會計資訊學系,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.75,0.0,0.0,-----
112.0,大葉大學,財務金融學系,2.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,185.5
112.0,大葉大學,工業設計學系,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.75,0.0,-----
112.0,大葉大學,視覺傳達設計學系,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,115
112.0,大葉大學,傳播藝術學士學位學程,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,-----
112.0,大葉大學,"多媒體數位內容學士學位學程(動畫與影
視特效組)",2.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,279.25
112.0,大葉大學,"多媒體數位內容學士學位學程(遊戲與互
動設計組)",2.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,122
112.0,大葉大學,"多媒體數位內容學士學位學程(動漫美術
與模型製作組)",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.75,0.0,1.0,149
112.0,大葉大學,空間設計學系(建築組),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,-----
112.0,大葉大學,空間設計學系(室內設計組),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,146
112.0,大葉大學,造形藝術學系,2.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-----
112.0,大葉大學,英語學系,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,-----
112.0,大葉大學,應用日語學系(商務貿易組),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-----
112.0,大葉大學,應用日語學系(企業應用組),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-----
112.0,大葉大學,應用日語學系(文化事業組),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-----
112.0,大葉大學,生物醫學系(檢驗醫學組),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,4.0,111
112.0,大葉大學,生物醫學系(生物醫藥組),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,1.0,186.5
112.0,大葉大學,藥用植物與食品保健學系(中藥保健組),1.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,139
112.0,大葉大學,藥用植物與食品保健學系(食品科學組),2.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-----
112.0,大葉大學,觀光旅遊學系,2.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-----
112.0,大葉大學,餐旅管理學系,2.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-----
112.0,大葉大學,休閒事業管理學系,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,2.0,0.0,0.0,-----
,,,,,,,,,,,,,,,,,
112.0,大葉大學,烘焙暨飲料調製學士學位學程,2.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-----
112.0,大葉大學,護理學系,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,7.0,115
112.0,大葉大學,運動健康管理學系,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,2.0,116.75
112.0,大葉大學,視光學系,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,76
112.0,大葉大學,醫學工程學系,1.75,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.75
112.0,大葉大學,醫學工程學系(智慧醫療組),0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.75,0.0,0.0,0.0,0.0,3.0,49.5
112.0,大葉大學,職能治療學系,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,85
112.0,中華大學,電機工程學系,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,83
112.0,中華大學,資訊工程學系,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,41.0,88
112.0,中華大學,機械工程學系,0.0,2.0,1.75,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,57.75
112.0,中華大學,光電與材料工程學系(人工智慧應用組),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,2.0,0.0,3.0,139
112.0,中華大學,光電與材料工程學系(生醫光電組),2.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,104
112.0,中華大學,光電與材料工程學系(半導體組),2.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,95.75
112.0,中華大學,工業管理學系(半導體產業組),0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.75,5.0,85.75
112.0,中華大學,工業管理學系(智能應用組),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.75,5.0,123
112.0,中華大學,資訊管理學系(資訊系統設計組),2.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,89.5
112.0,中華大學,資訊管理學系(資訊管理應用組),1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,146
112.0,中華大學,資訊管理學系(智慧商務組),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.75,2.0,6.0,122
112.0,中華大學,"資訊管理學系(人工智慧與大數據應用
組)",0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,111.75
112.0,中華大學,企業管理學系企業管理組,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,2.0,2.0,6.0,124
112.0,中華大學,企業管理學系智慧運輸與物流組,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.75,0.0,-----
112.0,中華大學,財務管理學系財務金融管理組,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,98
112.0,中華大學,財務管理學系金融資訊管理組,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-----
112.0,中華大學,財務管理學系會計資訊與稅務組,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-----
112.0,中華大學,建築與都市計畫學系(第一類組),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,104
112.0,中華大學,建築與都市計畫學系(第二類組),2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,87
112.0,中華大學,景觀建築學系景觀設計組,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.75,1.0,125.75
112.0,中華大學,景觀建築學系產品設計組,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.75,1.0,140.25
112.0,中華大學,土木工程學系,2.0,1.75,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,101.25
112.0,中華大學,行政管理學系,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,121
112.0,中華大學,應用日語學系,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,166
112.0,中華大學,觀光學院學士班,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.75,2.0,3.0,159.75
,,,,,,,,,,,,,,,,,
112.0,義守大學,電機工程學系,2.0,1.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,116.5
112.0,義守大學,電子工程學系光電半導體組,2.0,1.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,29.0,117
112.0,義守大學,電子工程學系電子智慧系統組,2.0,1.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,85
112.0,義守大學,資訊工程學系資訊工程組,2.0,1.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,118.5
112.0,義守大學,資訊工程學系資訊應用組,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,6.0,106
